source,target,weight,color
0,1,32,tab:blue
0,2,37,tab:blue
0,3,1,tab:blue
0,4,19,tab:blue
0,5,16,tab:blue
0,7,3,tab:blue
0,12,11,tab:blue
0,13,1,tab:blue
0,18,9,tab:blue
0,20,6,tab:blue
0,21,1,tab:blue
0,23,14,tab:blue
0,32,6,tab:blue
0,33,10,tab:blue
0,34,1,tab:blue
0,36,2,tab:blue
0,37,10,tab:blue
0,39,7,tab:blue
0,40,10,tab:blue
0,54,2,tab:blue
0,57,1,tab:blue
0,65,1,tab:blue
0,71,1,tab:blue
0,72,1,tab:blue
0,73,9,tab:blue
0,74,4,tab:blue
0,79,4,tab:blue
0,88,8,tab:blue
0,95,1,tab:blue
0,97,2,tab:blue
0,98,2,tab:blue
0,99,2,tab:blue
0,103,2,tab:blue
0,119,5,tab:blue
0,122,3,tab:blue
0,126,2,tab:blue
0,127,1,tab:blue
0,137,16,tab:blue
0,141,1,tab:blue
0,142,1,tab:blue
1,0,9,tab:blue
1,2,9,tab:blue
1,3,1,tab:blue
1,4,3,tab:blue
1,5,8,tab:blue
1,6,2,tab:blue
1,7,1,tab:blue
1,8,3,tab:blue
1,10,2,tab:blue
1,16,1,tab:blue
1,17,1,tab:blue
1,18,3,tab:blue
1,19,1,tab:blue
1,20,9,tab:blue
1,21,2,tab:blue
1,23,7,tab:blue
1,24,2,tab:blue
1,25,1,tab:blue
1,27,1,tab:blue
1,28,1,tab:blue
1,29,2,tab:blue
1,30,1,tab:blue
1,31,1,tab:blue
1,32,3,tab:blue
1,33,2,tab:blue
1,34,1,tab:blue
1,36,3,tab:blue
1,39,2,tab:blue
1,40,10,tab:blue
1,42,2,tab:blue
1,48,1,tab:blue
1,54,1,tab:blue
1,55,1,tab:blue
1,57,2,tab:blue
1,58,2,tab:blue
1,64,2,tab:blue
1,74,1,tab:blue
1,79,5,tab:blue
1,80,1,tab:blue
1,95,1,tab:blue
1,97,1,tab:blue
1,101,1,tab:blue
1,102,1,tab:blue
1,103,1,tab:blue
1,104,1,tab:blue
1,110,2,tab:blue
1,119,1,tab:blue
1,122,3,tab:blue
1,126,1,tab:blue
1,137,1,tab:blue
1,139,1,tab:blue
1,142,1,tab:blue
2,0,25,tab:blue
2,1,30,tab:blue
2,4,28,tab:blue
2,5,6,tab:blue
2,12,12,tab:blue
2,18,6,tab:blue
2,20,7,tab:blue
2,23,18,tab:blue
2,32,6,tab:blue
2,33,7,tab:blue
2,36,3,tab:blue
2,37,3,tab:blue
2,39,7,tab:blue
2,40,4,tab:blue
2,57,7,tab:blue
2,71,1,tab:blue
2,73,7,tab:blue
2,74,2,tab:blue
2,79,2,tab:blue
2,88,4,tab:blue
2,95,2,tab:blue
2,97,4,tab:blue
2,98,1,tab:blue
2,99,1,tab:blue
2,102,1,tab:blue
2,103,12,tab:blue
2,118,1,tab:blue
2,119,4,tab:blue
2,122,3,tab:blue
2,126,2,tab:blue
2,127,1,tab:blue
2,137,14,tab:blue
2,141,1,tab:blue
2,142,2,tab:blue
2,145,1,tab:blue
2,172,3,tab:blue
3,6,27,tab:green
3,8,7,tab:green
3,10,13,tab:green
3,14,7,tab:green
3,16,1,tab:green
3,19,9,tab:green
3,21,1,tab:green
3,24,1,tab:green
3,25,2,tab:green
3,27,1,tab:green
3,28,2,tab:green
3,30,3,tab:green
3,31,3,tab:green
3,34,1,tab:green
3,35,3,tab:green
3,38,1,tab:green
3,42,1,tab:green
3,49,1,tab:green
3,52,3,tab:green
3,53,2,tab:green
3,62,5,tab:green
3,65,1,tab:green
3,67,2,tab:green
3,79,1,tab:green
4,0,32,tab:blue
4,1,26,tab:blue
4,2,24,tab:blue
4,5,9,tab:blue
4,12,11,tab:blue
4,18,8,tab:blue
4,20,2,tab:blue
4,23,14,tab:blue
4,28,1,tab:blue
4,29,1,tab:blue
4,32,4,tab:blue
4,33,8,tab:blue
4,36,4,tab:blue
4,37,7,tab:blue
4,39,4,tab:blue
4,40,4,tab:blue
4,46,1,tab:blue
4,54,1,tab:blue
4,56,1,tab:blue
4,57,3,tab:blue
4,58,1,tab:blue
4,71,1,tab:blue
4,72,2,tab:blue
4,73,3,tab:blue
4,74,1,tab:blue
4,79,6,tab:blue
4,80,3,tab:blue
4,88,4,tab:blue
4,97,2,tab:blue
4,98,1,tab:blue
4,99,2,tab:blue
4,102,1,tab:blue
4,103,7,tab:blue
4,119,1,tab:blue
4,122,3,tab:blue
4,129,1,tab:blue
4,132,1,tab:blue
4,137,4,tab:blue
4,142,2,tab:blue
4,145,1,tab:blue
4,181,1,tab:blue
5,0,1,tab:blue
5,1,24,tab:blue
5,2,7,tab:blue
5,3,2,tab:blue
5,4,3,tab:blue
5,6,4,tab:blue
5,7,1,tab:blue
5,8,3,tab:blue
5,10,2,tab:blue
5,12,1,tab:blue
5,14,1,tab:blue
5,16,1,tab:blue
5,18,5,tab:blue
5,19,1,tab:blue
5,20,4,tab:blue
5,23,1,tab:blue
5,25,1,tab:blue
5,26,1,tab:blue
5,28,1,tab:blue
5,30,3,tab:blue
5,31,1,tab:blue
5,32,4,tab:blue
5,33,8,tab:blue
5,35,2,tab:blue
5,36,2,tab:blue
5,37,3,tab:blue
5,39,4,tab:blue
5,40,7,tab:blue
5,42,1,tab:blue
5,50,2,tab:blue
5,52,3,tab:blue
5,56,1,tab:blue
5,57,2,tab:blue
5,60,1,tab:blue
5,61,1,tab:blue
5,64,1,tab:blue
5,65,1,tab:blue
5,69,1,tab:blue
5,73,4,tab:blue
5,74,1,tab:blue
5,79,3,tab:blue
5,88,7,tab:blue
5,90,1,tab:blue
5,95,5,tab:blue
5,99,1,tab:blue
5,102,1,tab:blue
5,108,1,tab:blue
5,119,1,tab:blue
5,122,2,tab:blue
5,137,2,tab:blue
5,139,1,tab:blue
5,141,1,tab:blue
5,142,1,tab:blue
5,145,1,tab:blue
6,3,30,tab:green
6,7,1,tab:green
6,8,1,tab:green
6,9,3,tab:green
6,10,12,tab:green
6,11,1,tab:green
6,14,3,tab:green
6,18,1,tab:green
6,19,9,tab:green
6,24,5,tab:green
6,25,2,tab:green
6,30,1,tab:green
6,31,2,tab:green
6,33,1,tab:green
6,34,1,tab:green
6,35,5,tab:green
6,38,1,tab:green
6,41,1,tab:green
6,42,1,tab:green
6,43,1,tab:green
6,50,1,tab:green
6,52,6,tab:green
6,53,1,tab:green
6,62,7,tab:green
6,65,1,tab:green
6,67,4,tab:green
6,90,1,tab:green
6,108,1,tab:green
6,110,1,tab:green
6,123,1,tab:green
7,3,5,tab:brown
7,9,2,tab:brown
7,10,1,tab:brown
7,11,13,tab:brown
7,13,4,tab:brown
7,15,4,tab:brown
7,16,1,tab:brown
7,21,16,tab:brown
7,22,3,tab:brown
7,24,9,tab:brown
7,25,5,tab:brown
7,27,5,tab:brown
7,28,3,tab:brown
7,30,6,tab:brown
7,31,2,tab:brown
7,38,6,tab:brown
7,41,4,tab:brown
7,42,5,tab:brown
7,43,2,tab:brown
7,47,9,tab:brown
7,48,3,tab:brown
7,50,3,tab:brown
7,55,1,tab:brown
7,59,1,tab:brown
7,64,2,tab:brown
7,65,2,tab:brown
7,84,1,tab:brown
7,92,1,tab:brown
7,108,3,tab:brown
7,110,2,tab:brown
7,123,3,tab:brown
7,139,2,tab:brown
7,143,2,tab:brown
7,147,1,tab:brown
7,165,1,tab:brown
8,1,1,tab:purple
8,3,13,tab:purple
8,5,1,tab:purple
8,6,7,tab:purple
8,7,2,tab:purple
8,9,1,tab:purple
8,10,3,tab:purple
8,14,3,tab:purple
8,16,5,tab:purple
8,19,1,tab:purple
8,21,1,tab:purple
8,24,4,tab:purple
8,25,2,tab:purple
8,27,1,tab:purple
8,28,1,tab:purple
8,30,2,tab:purple
8,31,1,tab:purple
8,34,16,tab:purple
8,35,4,tab:purple
8,36,1,tab:purple
8,38,2,tab:purple
8,45,3,tab:purple
8,48,1,tab:purple
8,49,8,tab:purple
8,51,3,tab:purple
8,52,3,tab:purple
8,61,1,tab:purple
8,62,1,tab:purple
8,65,1,tab:purple
8,67,1,tab:purple
8,69,3,tab:purple
8,79,2,tab:purple
8,81,2,tab:purple
8,85,2,tab:purple
8,101,1,tab:purple
8,104,4,tab:purple
8,105,1,tab:purple
8,108,1,tab:purple
8,110,1,tab:purple
8,111,1,tab:purple
9,3,4,tab:brown
9,6,1,tab:brown
9,7,2,tab:brown
9,9,2,tab:brown
9,10,2,tab:brown
9,11,2,tab:brown
9,15,17,tab:brown
9,21,2,tab:brown
9,22,3,tab:brown
9,24,5,tab:brown
9,25,6,tab:brown
9,26,8,tab:brown
9,27,2,tab:brown
9,28,3,tab:brown
9,30,3,tab:brown
9,31,3,tab:brown
9,34,2,tab:brown
9,38,2,tab:brown
9,41,3,tab:brown
9,42,3,tab:brown
9,43,3,tab:brown
9,48,1,tab:brown
9,65,1,tab:brown
9,76,1,tab:brown
9,84,1,tab:brown
9,101,1,tab:brown
9,108,3,tab:brown
9,110,1,tab:brown
9,123,1,tab:brown
9,143,1,tab:brown
10,3,26,tab:green
10,5,1,tab:green
10,6,33,tab:green
10,7,2,tab:green
10,8,3,tab:green
10,11,2,tab:green
10,14,14,tab:green
10,16,1,tab:green
10,19,13,tab:green
10,24,3,tab:green
10,25,1,tab:green
10,27,1,tab:green
10,28,1,tab:green
10,30,2,tab:green
10,31,2,tab:green
10,35,11,tab:green
10,38,1,tab:green
10,41,2,tab:green
10,42,1,tab:green
10,47,1,tab:green
10,49,1,tab:green
10,52,9,tab:green
10,62,8,tab:green
10,67,8,tab:green
10,79,3,tab:green
10,90,3,tab:green
10,101,1,tab:green
10,110,1,tab:green
11,3,1,tab:brown
11,5,1,tab:brown
11,7,27,tab:brown
11,9,6,tab:brown
11,11,1,tab:brown
11,13,9,tab:brown
11,15,6,tab:brown
11,21,11,tab:brown
11,22,3,tab:brown
11,24,2,tab:brown
11,25,5,tab:brown
11,26,3,tab:brown
11,27,8,tab:brown
11,28,6,tab:brown
11,30,4,tab:brown
11,31,3,tab:brown
11,38,8,tab:brown
11,41,4,tab:brown
11,42,5,tab:brown
11,43,2,tab:brown
11,48,1,tab:brown
11,50,1,tab:brown
11,59,3,tab:brown
11,65,3,tab:brown
11,76,3,tab:brown
11,79,1,tab:brown
11,86,1,tab:brown
11,101,2,tab:brown
11,108,3,tab:brown
11,110,3,tab:brown
11,123,4,tab:brown
11,143,1,tab:brown
11,144,1,tab:brown
11,145,2,tab:brown
11,150,1,tab:brown
12,0,34,tab:blue
12,1,19,tab:blue
12,2,18,tab:blue
12,4,22,tab:blue
12,5,14,tab:blue
12,13,1,tab:blue
12,18,4,tab:blue
12,20,6,tab:blue
12,23,15,tab:blue
12,32,4,tab:blue
12,33,10,tab:blue
12,36,4,tab:blue
12,37,5,tab:blue
12,39,1,tab:blue
12,40,2,tab:blue
12,54,1,tab:blue
12,57,3,tab:blue
12,65,1,tab:blue
12,73,3,tab:blue
12,74,4,tab:blue
12,79,2,tab:blue
12,80,3,tab:blue
12,88,8,tab:blue
12,95,1,tab:blue
12,97,1,tab:blue
12,99,2,tab:blue
12,102,5,tab:blue
12,103,4,tab:blue
12,104,2,tab:blue
12,119,4,tab:blue
12,122,3,tab:blue
12,126,1,tab:blue
12,127,2,tab:blue
12,137,14,tab:blue
12,141,2,tab:blue
12,142,1,tab:blue
12,172,2,tab:blue
12,183,2,tab:blue
13,0,3,tab:brown
13,2,1,tab:brown
13,7,39,tab:brown
13,9,4,tab:brown
13,11,32,tab:brown
13,15,4,tab:brown
13,21,25,tab:brown
13,22,3,tab:brown
13,24,7,tab:brown
13,25,9,tab:brown
13,26,7,tab:brown
13,27,2,tab:brown
13,28,6,tab:brown
13,30,8,tab:brown
13,31,9,tab:brown
13,33,1,tab:brown
13,38,3,tab:brown
13,41,11,tab:brown
13,42,4,tab:brown
13,43,8,tab:brown
13,47,4,tab:brown
13,48,1,tab:brown
13,50,6,tab:brown
13,53,1,tab:brown
13,58,1,tab:brown
13,59,8,tab:brown
13,64,2,tab:brown
13,65,6,tab:brown
13,66,1,tab:brown
13,72,1,tab:brown
13,76,1,tab:brown
13,84,2,tab:brown
13,86,2,tab:brown
13,88,1,tab:brown
13,91,1,tab:brown
13,94,1,tab:brown
13,101,2,tab:brown
13,108,1,tab:brown
13,110,2,tab:brown
13,118,1,tab:brown
13,123,2,tab:brown
13,128,1,tab:brown
13,138,1,tab:brown
13,139,2,tab:brown
13,143,3,tab:brown
13,145,2,tab:brown
13,150,1,tab:brown
13,165,1,tab:brown
14,3,35,tab:green
14,5,1,tab:green
14,6,36,tab:green
14,8,3,tab:green
14,9,1,tab:green
14,10,31,tab:green
14,15,1,tab:green
14,16,2,tab:green
14,19,21,tab:green
14,24,4,tab:green
14,25,1,tab:green
14,27,2,tab:green
14,31,1,tab:green
14,34,1,tab:green
14,35,18,tab:green
14,38,1,tab:green
14,41,1,tab:green
14,47,1,tab:green
14,52,8,tab:green
14,58,1,tab:green
14,59,1,tab:green
14,61,1,tab:green
14,62,5,tab:green
14,67,8,tab:green
14,90,4,tab:green
14,104,1,tab:green
14,145,1,tab:green
15,3,5,tab:brown
15,7,1,tab:brown
15,9,29,tab:brown
15,10,1,tab:brown
15,11,3,tab:brown
15,15,1,tab:brown
15,16,1,tab:brown
15,19,1,tab:brown
15,21,2,tab:brown
15,22,12,tab:brown
15,24,6,tab:brown
15,25,5,tab:brown
15,26,14,tab:brown
15,27,6,tab:brown
15,30,2,tab:brown
15,31,4,tab:brown
15,35,1,tab:brown
15,38,4,tab:brown
15,41,2,tab:brown
15,42,10,tab:brown
15,43,1,tab:brown
15,47,3,tab:brown
15,48,2,tab:brown
15,59,1,tab:brown
15,65,1,tab:brown
15,71,1,tab:brown
15,76,3,tab:brown
15,94,1,tab:brown
15,95,2,tab:brown
15,101,4,tab:brown
15,108,1,tab:brown
15,110,1,tab:brown
15,118,2,tab:brown
15,123,4,tab:brown
15,139,1,tab:brown
15,143,2,tab:brown
15,147,2,tab:brown
15,150,1,tab:brown
15,154,1,tab:brown
15,157,1,tab:brown
16,1,1,tab:purple
16,3,7,tab:purple
16,5,1,tab:purple
16,6,3,tab:purple
16,8,21,tab:purple
16,10,3,tab:purple
16,19,1,tab:purple
16,24,2,tab:purple
16,27,1,tab:purple
16,34,15,tab:purple
16,41,1,tab:purple
16,45,3,tab:purple
16,49,17,tab:purple
16,51,7,tab:purple
16,52,4,tab:purple
16,65,2,tab:purple
16,67,2,tab:purple
16,69,1,tab:purple
16,81,12,tab:purple
16,83,1,tab:purple
16,85,11,tab:purple
16,104,5,tab:purple
16,111,3,tab:purple
16,123,1,tab:purple
16,139,1,tab:purple
16,168,1,tab:purple
17,1,1,tab:pink
17,28,1,tab:pink
17,29,7,tab:pink
17,32,1,tab:pink
17,41,1,tab:pink
17,44,11,tab:pink
17,46,3,tab:pink
17,53,5,tab:pink
17,54,3,tab:pink
17,55,3,tab:pink
17,56,6,tab:pink
17,58,7,tab:pink
17,60,2,tab:pink
17,61,6,tab:pink
17,67,2,tab:pink
17,68,5,tab:pink
17,70,9,tab:pink
17,71,8,tab:pink
17,75,1,tab:pink
17,78,5,tab:pink
17,82,3,tab:pink
17,87,5,tab:pink
17,89,2,tab:pink
17,96,1,tab:pink
17,100,3,tab:pink
17,105,3,tab:pink
17,114,2,tab:pink
17,115,2,tab:pink
17,116,3,tab:pink
17,121,2,tab:pink
17,133,1,tab:pink
17,136,2,tab:pink
17,155,1,tab:pink
17,160,1,tab:pink
17,164,1,tab:pink
17,167,1,tab:pink
17,171,1,tab:pink
17,174,1,tab:pink
17,177,2,tab:pink
17,182,2,tab:pink
17,184,1,tab:pink
18,1,3,tab:blue
18,3,2,tab:blue
18,5,8,tab:blue
18,6,1,tab:blue
18,7,1,tab:blue
18,8,4,tab:blue
18,10,1,tab:blue
18,11,2,tab:blue
18,20,14,tab:blue
18,24,1,tab:blue
18,27,1,tab:blue
18,29,2,tab:blue
18,30,1,tab:blue
18,31,1,tab:blue
18,33,7,tab:blue
18,34,1,tab:blue
18,36,6,tab:blue
18,37,12,tab:blue
18,39,6,tab:blue
18,40,4,tab:blue
18,41,1,tab:blue
18,45,1,tab:blue
18,53,1,tab:blue
18,57,6,tab:blue
18,65,1,tab:blue
18,71,1,tab:blue
18,74,2,tab:blue
18,76,1,tab:blue
18,79,3,tab:blue
18,80,2,tab:blue
18,88,1,tab:blue
18,102,4,tab:blue
18,119,4,tab:blue
18,136,1,tab:blue
18,142,2,tab:blue
18,143,1,tab:blue
19,3,33,tab:green
19,5,2,tab:green
19,6,36,tab:green
19,7,1,tab:green
19,8,2,tab:green
19,9,2,tab:green
19,10,26,tab:green
19,14,15,tab:green
19,24,1,tab:green
19,25,1,tab:green
19,27,2,tab:green
19,30,2,tab:green
19,34,1,tab:green
19,35,10,tab:green
19,52,15,tab:green
19,62,13,tab:green
19,67,10,tab:green
19,90,4,tab:green
19,101,1,tab:green
19,110,1,tab:green
20,0,2,tab:blue
20,1,12,tab:blue
20,2,2,tab:blue
20,4,2,tab:blue
20,5,1,tab:blue
20,9,1,tab:blue
20,18,13,tab:blue
20,23,2,tab:blue
20,29,2,tab:blue
20,30,1,tab:blue
20,32,1,tab:blue
20,33,7,tab:blue
20,36,12,tab:blue
20,37,10,tab:blue
20,39,13,tab:blue
20,40,8,tab:blue
20,57,10,tab:blue
20,61,1,tab:blue
20,71,1,tab:blue
20,74,8,tab:blue
20,79,5,tab:blue
20,80,6,tab:blue
20,88,1,tab:blue
20,95,1,tab:blue
20,97,1,tab:blue
20,102,4,tab:blue
20,119,2,tab:blue
20,126,4,tab:blue
20,142,1,tab:blue
21,7,26,tab:brown
21,9,1,tab:brown
21,11,27,tab:brown
21,13,7,tab:brown
21,15,5,tab:brown
21,22,2,tab:brown
21,24,3,tab:brown
21,25,6,tab:brown
21,26,1,tab:brown
21,27,5,tab:brown
21,28,7,tab:brown
21,30,6,tab:brown
21,31,6,tab:brown
21,38,5,tab:brown
21,41,7,tab:brown
21,42,3,tab:brown
21,43,2,tab:brown
21,47,5,tab:brown
21,48,3,tab:brown
21,50,6,tab:brown
21,59,1,tab:brown
21,64,5,tab:brown
21,65,2,tab:brown
21,84,3,tab:brown
21,86,1,tab:brown
21,92,1,tab:brown
21,101,4,tab:brown
21,108,1,tab:brown
21,110,5,tab:brown
21,128,2,tab:brown
21,139,3,tab:brown
21,143,1,tab:brown
21,145,2,tab:brown
21,157,1,tab:brown
21,165,1,tab:brown
22,3,1,tab:brown
22,6,1,tab:brown
22,7,2,tab:brown
22,9,41,tab:brown
22,11,5,tab:brown
22,13,4,tab:brown
22,15,25,tab:brown
22,21,4,tab:brown
22,24,10,tab:brown
22,25,3,tab:brown
22,26,26,tab:brown
22,27,8,tab:brown
22,28,2,tab:brown
22,30,2,tab:brown
22,31,2,tab:brown
22,38,4,tab:brown
22,41,3,tab:brown
22,42,1,tab:brown
22,43,1,tab:brown
22,47,6,tab:brown
22,48,3,tab:brown
22,50,4,tab:brown
22,59,5,tab:brown
22,63,1,tab:brown
22,64,3,tab:brown
22,65,3,tab:brown
22,66,1,tab:brown
22,76,4,tab:brown
22,84,4,tab:brown
22,86,1,tab:brown
22,91,2,tab:brown
22,92,2,tab:brown
22,95,1,tab:brown
22,101,2,tab:brown
22,110,5,tab:brown
22,118,3,tab:brown
22,128,3,tab:brown
22,139,2,tab:brown
22,143,2,tab:brown
22,144,2,tab:brown
22,145,2,tab:brown
22,150,2,tab:brown
22,165,1,tab:brown
23,0,20,tab:blue
23,1,13,tab:blue
23,2,22,tab:blue
23,4,9,tab:blue
23,5,9,tab:blue
23,12,16,tab:blue
23,20,4,tab:blue
23,32,4,tab:blue
23,33,2,tab:blue
23,37,4,tab:blue
23,39,1,tab:blue
23,40,2,tab:blue
23,57,2,tab:blue
23,74,2,tab:blue
23,80,1,tab:blue
23,88,6,tab:blue
23,95,1,tab:blue
23,97,2,tab:blue
23,98,1,tab:blue
23,99,2,tab:blue
23,103,7,tab:blue
23,122,2,tab:blue
23,126,1,tab:blue
23,137,3,tab:blue
23,141,1,tab:blue
23,142,1,tab:blue
23,172,2,tab:blue
23,180,1,tab:blue
23,183,5,tab:blue
24,1,1,tab:brown
24,3,4,tab:brown
24,5,1,tab:brown
24,6,2,tab:brown
24,7,1,tab:brown
24,8,1,tab:brown
24,9,4,tab:brown
24,11,2,tab:brown
24,22,2,tab:brown
24,25,4,tab:brown
24,26,1,tab:brown
24,27,4,tab:brown
24,28,2,tab:brown
24,30,4,tab:brown
24,31,4,tab:brown
24,34,1,tab:brown
24,38,2,tab:brown
24,47,1,tab:brown
24,48,1,tab:brown
24,50,2,tab:brown
24,58,1,tab:brown
24,64,1,tab:brown
24,65,1,tab:brown
24,76,1,tab:brown
24,101,2,tab:brown
24,108,2,tab:brown
24,110,2,tab:brown
24,123,1,tab:brown
24,139,1,tab:brown
24,154,1,tab:brown
25,1,1,tab:brown
25,3,4,tab:brown
25,6,1,tab:brown
25,7,5,tab:brown
25,9,4,tab:brown
25,10,2,tab:brown
25,11,2,tab:brown
25,14,1,tab:brown
25,15,1,tab:brown
25,16,1,tab:brown
25,21,1,tab:brown
25,22,1,tab:brown
25,24,1,tab:brown
25,25,2,tab:brown
25,26,1,tab:brown
25,27,4,tab:brown
25,28,2,tab:brown
25,29,1,tab:brown
25,30,3,tab:brown
25,31,3,tab:brown
25,38,2,tab:brown
25,41,3,tab:brown
25,42,1,tab:brown
25,43,1,tab:brown
25,47,4,tab:brown
25,48,3,tab:brown
25,50,1,tab:brown
25,65,1,tab:brown
25,76,2,tab:brown
25,88,1,tab:brown
25,101,1,tab:brown
25,108,2,tab:brown
25,110,2,tab:brown
25,118,1,tab:brown
25,123,5,tab:brown
25,128,1,tab:brown
25,154,1,tab:brown
26,3,1,tab:brown
26,6,1,tab:brown
26,9,34,tab:brown
26,11,6,tab:brown
26,13,3,tab:brown
26,15,27,tab:brown
26,21,1,tab:brown
26,22,12,tab:brown
26,24,8,tab:brown
26,25,6,tab:brown
26,27,2,tab:brown
26,28,2,tab:brown
26,31,6,tab:brown
26,38,1,tab:brown
26,40,1,tab:brown
26,41,5,tab:brown
26,42,6,tab:brown
26,43,3,tab:brown
26,47,3,tab:brown
26,48,3,tab:brown
26,50,4,tab:brown
26,59,1,tab:brown
26,64,3,tab:brown
26,65,6,tab:brown
26,66,1,tab:brown
26,76,3,tab:brown
26,84,1,tab:brown
26,101,1,tab:brown
26,108,3,tab:brown
26,110,1,tab:brown
26,118,1,tab:brown
26,123,6,tab:brown
26,138,1,tab:brown
26,139,4,tab:brown
26,144,1,tab:brown
26,145,1,tab:brown
26,147,2,tab:brown
26,154,1,tab:brown
26,157,1,tab:brown
27,3,4,tab:brown
27,5,1,tab:brown
27,6,1,tab:brown
27,7,3,tab:brown
27,9,4,tab:brown
27,11,1,tab:brown
27,13,1,tab:brown
27,14,1,tab:brown
27,15,3,tab:brown
27,21,1,tab:brown
27,22,2,tab:brown
27,24,4,tab:brown
27,25,4,tab:brown
27,26,1,tab:brown
27,27,1,tab:brown
27,30,6,tab:brown
27,31,2,tab:brown
27,34,1,tab:brown
27,38,1,tab:brown
27,41,1,tab:brown
27,42,2,tab:brown
27,43,3,tab:brown
27,47,1,tab:brown
27,48,2,tab:brown
27,56,1,tab:brown
27,59,1,tab:brown
27,64,1,tab:brown
27,66,1,tab:brown
27,76,2,tab:brown
27,84,1,tab:brown
27,108,2,tab:brown
27,110,3,tab:brown
27,118,1,tab:brown
27,123,3,tab:brown
27,143,1,tab:brown
28,6,2,tab:brown
28,7,8,tab:brown
28,9,5,tab:brown
28,11,2,tab:brown
28,13,2,tab:brown
28,21,4,tab:brown
28,22,1,tab:brown
28,24,1,tab:brown
28,25,9,tab:brown
28,26,4,tab:brown
28,27,2,tab:brown
28,28,2,tab:brown
28,30,2,tab:brown
28,31,7,tab:brown
28,38,8,tab:brown
28,41,11,tab:brown
28,42,2,tab:brown
28,43,4,tab:brown
28,47,2,tab:brown
28,48,7,tab:brown
28,50,3,tab:brown
28,59,8,tab:brown
28,64,3,tab:brown
28,65,2,tab:brown
28,66,1,tab:brown
28,72,1,tab:brown
28,76,1,tab:brown
28,84,3,tab:brown
28,86,2,tab:brown
28,92,1,tab:brown
28,101,1,tab:brown
28,108,2,tab:brown
28,118,4,tab:brown
28,123,5,tab:brown
28,138,1,tab:brown
28,139,2,tab:brown
28,147,1,tab:brown
28,149,1,tab:brown
29,1,3,tab:pink
29,3,1,tab:pink
29,8,2,tab:pink
29,9,1,tab:pink
29,10,1,tab:pink
29,17,2,tab:pink
29,18,2,tab:pink
29,25,2,tab:pink
29,28,1,tab:pink
29,34,1,tab:pink
29,41,1,tab:pink
29,44,1,tab:pink
29,46,1,tab:pink
29,53,4,tab:pink
29,54,2,tab:pink
29,55,5,tab:pink
29,56,6,tab:pink
29,58,6,tab:pink
29,60,3,tab:pink
29,61,10,tab:pink
29,68,1,tab:pink
29,70,3,tab:pink
29,71,9,tab:pink
29,75,2,tab:pink
29,77,2,tab:pink
29,78,1,tab:pink
29,80,1,tab:pink
29,87,1,tab:pink
29,89,3,tab:pink
29,96,1,tab:pink
29,105,3,tab:pink
29,108,1,tab:pink
29,116,2,tab:pink
29,129,2,tab:pink
29,136,2,tab:pink
29,158,1,tab:pink
29,171,1,tab:pink
30,3,1,tab:brown
30,6,1,tab:brown
30,7,3,tab:brown
30,8,1,tab:brown
30,9,3,tab:brown
30,10,1,tab:brown
30,11,4,tab:brown
30,15,3,tab:brown
30,21,2,tab:brown
30,24,2,tab:brown
30,25,3,tab:brown
30,27,2,tab:brown
30,28,3,tab:brown
30,30,2,tab:brown
30,31,4,tab:brown
30,38,1,tab:brown
30,41,3,tab:brown
30,42,3,tab:brown
30,47,2,tab:brown
30,50,7,tab:brown
30,55,2,tab:brown
30,59,1,tab:brown
30,61,1,tab:brown
30,64,1,tab:brown
30,65,1,tab:brown
30,76,3,tab:brown
30,79,1,tab:brown
30,95,1,tab:brown
30,105,1,tab:brown
30,108,1,tab:brown
30,110,7,tab:brown
30,123,2,tab:brown
30,143,1,tab:brown
30,157,1,tab:brown
31,3,1,tab:brown
31,6,1,tab:brown
31,7,1,tab:brown
31,9,1,tab:brown
31,10,1,tab:brown
31,11,2,tab:brown
31,15,2,tab:brown
31,21,1,tab:brown
31,22,1,tab:brown
31,24,5,tab:brown
31,25,3,tab:brown
31,27,2,tab:brown
31,28,3,tab:brown
31,30,6,tab:brown
31,31,1,tab:brown
31,38,6,tab:brown
31,41,2,tab:brown
31,42,3,tab:brown
31,43,1,tab:brown
31,47,2,tab:brown
31,48,2,tab:brown
31,50,2,tab:brown
31,63,1,tab:brown
